"SDFB Person ID","ODNB ID","Display Name","Prefix","First Name","Last Name","Suffix","Title","All Search Names","Gender","Historical Significance","Birth Year Type","Extant Birth Year","Alternate Birth Year","Death Year Type","Extant Death Year","Alternate Death Year","Group List","level","military","art","law","politics"
"10005044",74523,"Walter Gostelow",NA,"Walter","Gostelow","",NA,"Walter Gostelow, Walter Gorstelow, Walter, Walter Gostelow","male","royalist prophet","IN","1604","1604","CA","1662","1662","[]","No Title",0,0,0,0
"10013125",29992,"John Worthington",NA,"John","Worthington","","church","John Worthington, John, John Worthington","male","Church of England clergyman, translator, and editor of philosophical works","IN","1618","1618","IN","1671","1671","[]","Religion",0,0,0,0
"10005888",13147,"John Hewitt",NA,"John","Hewitt","","church","John Hewitt, John Hewytt, John Hewett, John, John Hewitt","male","Church of England clergyman and royalist conspirator","IN","1614","1614","IN","1658","1658","[]","Religion",0,0,0,0
"10009253",21135,"William Painter",NA,"William","Painter","",NA,"William Painter, William, William Painter","male","translator and administrator","CA","1540","1540","IN","1595","1595","[]","No Title",0,0,0,1
"10007203",16194,"William Lawrie",NA,"William","Lawrie","",NA,"William Lawrie, William, William Lawrie","male","estate steward","IN","1645","1645","IN","1699","1699","[]","No Title",0,0,0,0
"10009557",21938,"Henry Percy",NA,"Henry","Percy","",NA,"Henry Percy, Henry, Henry Percy","male","magnate and conspirator","IN","1532","1532","IN","1585","1585","[]","No Title",0,0,0,0
"10012077",27706,"John Trenchard",NA,"John","Trenchard","",NA,"John Trenchard, John, John Trenchard","male","landowner and publicist","IN","1668","1669","IN","1723","1723","[]","No Title",0,0,0,0
"10011029",25435,"Sir Thomas Sherley","Sir","Thomas","Sherley","","Sir","Sir Thomas Sherley, Sir Thomas Shirley, Sir Thomas, Sir Thomas Sherley, Sir Sherley, Thomas, Thomas Sherley","male","politician and courtier","IN","1542","1542","IN","1612","1612","[]","Significant",0,0,0,1
"10003553",7733,"Charles Dodd",NA,"Charles","Dodd","","church","Charles Dodd, Charles, Charles Dodd","male","Roman Catholic priest and historian","IN","1672","1672","IN","1743","1743","[]","Religion",0,0,0,0
"10000146",397,"William Alley",NA,"William","Alley","","church","William Alley, William, William Alley","male","bishop of Exeter","IN","1510","1511","IN","1570","1570","[]","Religion",0,0,0,0
"10007816",17602,"William Mackenzie",NA,"William","Mackenzie","",NA,"William Mackenzie, William, William Mackenzie","male","Jacobite army officer","AF","1630",NA,"IN","1740","1740","[]","No Title",1,0,0,0
"10011799",26971,"Richard Tarlton",NA,"Richard","Tarlton","",NA,"Richard Tarlton, Richard, Richard Tarlton","male","actor and clown","AF","1478",NA,"IN","1588","1588","[]","No Title",0,1,0,0
"10011285",25984,"Gilbert Soest",NA,"Gilbert","Soest","",NA,"Gilbert Soest, Gilbert Zoust, Gilbert, Gilbert Soest","male","portrait painter","IN","1605","1605","IN","1681","1681","[]","No Title",0,1,0,0
"10005522",12289,"Sir Thomas Hardy","Sir","Thomas","Hardy","","Sir","Thomas Hardy, Sir Thomas, Sir Thomas Hardy, Sir Hardy, Thomas, Thomas Hardy","male","naval officer","IN","1666","1666","IN","1732","1732","[]","Significant",1,0,0,0
"10002746",6102,"Cuthbert Constable",NA,"Cuthbert","Constable","",NA,"Cuthbert Constable, Cuthbert Tunstall, Cuthbert, Cuthbert Constable","male","antiquary","IN","1680","1680","IN","1747","1747","[]","No Title",0,0,0,0
"10005955",13287,"Nicholas Hill",NA,"Nicholas","Hill","",NA,"Nicholas Hill, Nicholas, Nicholas Hill","male","philosopher","IN","1570","1570","IN","1610","1610","[]","No Title",0,0,0,0
"10011797",26963,"Thomas Tanner",NA,"Thomas","Tanner","","church","Thomas Tanner, Thomas, Thomas Tanner","male","bishop of St Asaph and antiquary","IN","1674","1674","IN","1735","1735","[]","Religion",0,0,0,0
"10004855",10720,"Charles Gildon",NA,"Charles","Gildon","",NA,"Charles Gildon, Charles, Charles Gildon","male","writer","IN","1665","1665","IN","1724","1724","[]","No Title",0,1,0,0
"10012447",28507,"Robert Walker",NA,"Robert","Walker","",NA,"Robert Walker, Robert, Robert Walker","male","portrait painter","IN","1595","1610","IN","1658","1658","[]","No Title",0,1,0,0
"10002927",6511,"William Cowper",NA,"William","Cowper","",NA,"William Cowper, William, William Cowper","male","politician and lord chancellor","IN","1665","1665","IN","1723","1723","[]","No Title",0,0,0,1
"10006406",74945,"John Husee",NA,"John","Husee","",NA,"John Husee, John, John Husee","male","agent and soldier","AF","1438",NA,"IN","1548","1548","[]","No Title",1,0,0,0
"10003886",8532,"Charles Edwards",NA,"Charles","Edwards","","church","Charles Edwards, Charles, Charles Edwards","male","Welsh-language writer and preacher","CA","1628","1628","AF/IN","1691","1691","[]","Religion",0,1,0,0
"10012812",29286,"David Whitehead",NA,"David","Whitehead","","church","David Whitehead, David, David Whitehead","male","evangelical preacher","IN","1492","1492","IN","1571","1571","[]","Religion",0,0,0,0
"10009691",22207,"Sir Gilbert Pickering","Sir","Gilbert","Pickering","","Sir","Gilbert Pickering, Sir Gilbert, Sir Gilbert Pickering, Sir Pickering, Gilbert, Gilbert Pickering","male","politician","IN","1611","1611","IN","1668","1668","[]","Significant",0,0,0,1
"10003633",7936,"William Douglas",NA,"William","Douglas","",NA,"William Douglas, William, William Douglas","male","politician","IN","1637","1637","IN","1695","1695","[]","No Title",0,0,0,1
"10000356",800,"Egeon Askew",NA,"Egeon","Askew","","church","Egeon Askew, Egeon, Egeon Askew","male","Church of England clergyman","IN","1575","1576","IN","1637","1637","[]","Religion",0,0,0,0
"10001538",3381,"Thomas Brice",NA,"Thomas","Brice","",NA,"Thomas Brice, Thomas, Thomas Brice","male","martyrologist","IN","1535","1536","IN","1570","1571","[]","No Title",0,1,0,0
"10006518",14551,"Thomas Jackson",NA,"Thomas","Jackson","",NA,"Thomas Jackson, Thomas, Thomas Jackson","male","dean of Peterborough","IN","1578","1578","IN","1640","1640","[]","No Title",0,0,0,0
"10005825",13017,"Arthur Herbert",NA,"Arthur","Herbert","",NA,"Arthur Herbert, Arthur, Arthur Herbert","male","naval officer and politician","IN","1648","1648","IN","1716","1716","[]","No Title",1,0,0,1
"10007754",17420,"Alasdair MacColla",NA,"Alasdair","MacColla","","Nobel","Alasdair MacColla, Alasdair, Alasdair MacColla","male","clan leader","AF","1537",NA,"IN","1647","1647","[]","No Title",0,0,0,0
"10005099",77131,"Ritchie Graham",NA,"Ritchie","Graham","",NA,"Ritchie Graham, Ritchie, Ritchie Graham","male","magician","AF","1482",NA,"IN","1592","1592","[]","No Title",0,0,0,0
"10011672",26696,"Charles Stuart",NA,"Charles","Stuart","",NA,"Charles Stuart, Charles, Charles Stuart","male","courtier and ambassador","IN","1639","1639","IN","1672","1672","[]","Significant",0,0,0,0
"10010173",23261,"Robert Redman",NA,"Robert","Redman","",NA,"Robert Redman, Robert, Robert Redman","male","printer","AF","1430",NA,"IN","1540","1540","[]","No Title",0,0,0,0
"10010227",23430,"Richard Reynolds",NA,"Richard","Reynolds","",NA,"Richard Reynolds, Richard, Richard Reynolds","male","Bridgettine monk and Roman Catholic martyr","AF","1425",NA,"IN","1535","1535","[]","No Title",0,1,0,0
"10011251",25925,"William Smith",NA,"William","Smith","",NA,"William Smith, William, William Smith","male","actor and theatre manager","AF","1585",NA,"IN","1695","1695","[]","No Title",0,1,0,0
"10007746",77130,"Euphame MacCalzean",NA,"Euphame","MacCalzean","",NA,"Euphame MacCalzean, Euphame, Euphame MacCalzean","female","","AF","1481",NA,"IN","1591","1591","[]","No Title",0,0,0,0
"10007529",64721,"Sylvester Lloyd",NA,"Sylvester","Lloyd","","church","Sylvester Lloyd, Sylvester, Sylvester Lloyd","male","Roman Catholic bishop of Waterford and Lismore and Jacobite sympathizer","AF/IN","1680","1680","IN","1747","1747","[]","Religion",0,0,0,0
"10005633",12530,"William Harvey",NA,"William","Harvey","",NA,"William Harvey, William, William Harvey","male","herald","AF","1457",NA,"IN","1567","1567","[]","No Title",0,0,0,0
"10011006",25342,"Sir Fleetwood Sheppard","Sir","Fleetwood","Sheppard","","Sir","Fleetwood Sheppard, Sir Fleetwood, Sir Fleetwood Sheppard, Sir Sheppard, Fleetwood, Fleetwood Sheppard","male","courtier and poet","IN","1634","1634","IN","1698","1698","[]","Significant",0,1,0,0
"10011971",27490,"Hugh Todd",NA,"Hugh","Todd","","church","Hugh Todd, Hugh, Hugh Todd","male","Church of England clergyman and antiquary","IN","1657","1657","IN","1728","1728","[]","Religion",0,0,0,0
"10008674",19704,"Walter Mylne",NA,"Walter","Mylne","",NA,"Walter Mylne, Walter, Walter Mylne","male","protestant martyr","IN","1476","1476","IN","1558","1558","[]","No Title",0,1,0,0
"10005098",11217,"Richard Graham",NA,"Richard","Graham","",NA,"Richard Graham, Richard, Richard Graham","male","author","IN","1695","1695","IN","1727","1727","[]","No Title",0,1,0,0
"10010938",25202,"John Shank",NA,"John","Shank","",NA,"John Shank, John, John Shank","male","actor","AF","1526",NA,"IN","1636","1636","[""""Lord Chamberlain's Men"""", """"Lord Admiral's Men""""]","No Title",0,1,0,0
"10009106",20664,"John Okeover",NA,"John","Okeover","",NA,"John Okeover, John Oker, John, John Okeover","male","organist and composer","CA","1595","1595","CA","1663","1663","[]","No Title",0,1,0,0
"10007284",16357,"Thomas Legge",NA,"Thomas","Legge","",NA,"Thomas Legge, Thomas, Thomas Legge","male","playwright and college head","IN","1535","1535","IN","1607","1607","[]","No Title",0,1,0,0
"10012073",27692,"Sir John Tremayne","Sir","John","Tremayne","","Sir","John Tremayne, Sir John, Sir John Tremayne, Sir Tremayne, John, John Tremayne","male","lawyer and politician","IN","1647","1647","IN","1694","1694","[]","Significant",0,0,1,1
"10011909",77208,"Sir John Thorold","Sir","John","Thorold","","Sir","John Thorold, Sir John, Sir John Thorold, Sir Thorold, John, John Thorold","male","","IN","1664","1664","IN","1717","1717","[]","Significant",0,0,0,0
"10005045",11122,"John Gostlin",NA,"John","Gostlin","",NA,"John Gostlin, John, John Gostlin","male","physician","IN","1565","1566","IN","1626","1626","[]","No Title",0,0,0,0
"10010296",23627,"Humphrey Ridley",NA,"Humphrey","Ridley","",NA,"Humphrey Ridley, Humphrey, Humphrey Ridley","male","physician","IN","1653","1653","IN","1708","1708","[]","No Title",0,0,0,0
"10003634",7947,"Henry Dove",NA,"Henry","Dove","","church","Henry Dove, Henry, Henry Dove","male","Church of England clergyman","IN","1641","1641","IN","1695","1695","[]","Religion",0,0,0,0
"10013160",30059,"Thomas Wright",NA,"Thomas","Wright","","church","Thomas Wright, Thomas, Thomas Wright","male","Roman Catholic priest and religious controversialist","IN","1561","1561","IN","1623","1623","[]","Religion",0,0,0,0
"10010689",24653,"William Sandys",NA,"William","Sandys","",NA,"William Sandys, William, William Sandys","male","soldier and courtier","IN","1470","1470","IN","1540","1540","[]","Significant",1,0,0,0
"10012893",69144,"John Wilkinson",NA,"John","Wilkinson","",NA,"John Wilkinson, John, John Wilkinson","male","Quaker schismatic","IN","1652","1652","IN","1683","1683","[]","No Title",0,0,0,0
"10011249",25922,"William Smith",NA,"William","Smith","",NA,"William Smith, William, William Smith","male","herald and playwright","IN","1550","1550","IN","1618","1618","[]","No Title",0,1,0,0
"10010116",23149,"John Rastell",NA,"John","Rastell","",NA,"John Rastell, John, John Rastell","male","lawyer and printer","IN","1475","1475","IN","1536","1536","[]","No Title",0,0,1,0
"10000668",1453,"John Barnard",NA,"John","Barnard","",NA,"John Barnard, John, John Barnard","male","music editor and composer","CA","1591","1591","BF","1701",NA,"[]","No Title",0,1,0,0
"10013037",29795,"Sir James Wishart","Sir","James","Wishart","","Sir","James Wishart, Sir James, Sir James Wishart, Sir Wishart, James, James Wishart","male","naval officer","IN","1659","1659","IN","1723","1723","[]","Significant",1,0,0,0
"10011728",26818,"Sir Richard Swale","Sir","Richard","Swale","","Sir","Richard Swale, Sir Richard, Sir Richard Swale, Sir Swale, Richard, Richard Swale","male","civil lawyer","IN","1545","1545","IN","1608","1608","[]","Significant",0,0,1,0
"10000149",399,"John Allibond",NA,"John","Allibond","","church","John Allibond, John, John Allibond","male","Church of England clergyman and satirist","IN","1596","1597","IN","1658","1658","[]","Religion",0,0,0,0
"10008259",18667,"Christopher Middleton",NA,"Christopher","Middleton","",NA,"Christopher Middleton, Christopher, Christopher Middleton","male","translator and poet","AF","1518",NA,"IN","1628","1628","[]","No Title",0,1,0,0
"10005046",11123,"John Gostlin",NA,"John","Gostlin","",NA,"John Gostlin, John, John Gostlin","male","educational benefactor and physician","IN","1632","1633","IN","1705","1705","[]","No Title",0,1,0,0
"10009610",0,"Sir John Petre","Sir","John","Petre","","Sir","Sir John Petre, Sir John, Sir John Petre, Sir Petre, John, John Petre","male",NA,"IN","1549",NA,"IN","1613",NA,"[]","Significant",0,0,0,0
"10008002",18149,"Thomas Marshall",NA,"Thomas","Marshall","",NA,"Thomas Marshall, Thomas, Thomas Marshall","male","dean of Gloucester and philologist","IN","1621","1621","IN","1685","1685","[]","No Title",0,0,0,0
"10011638",26646,"Nicholas Stratford",NA,"Nicholas","Stratford","","church","Nicholas Stratford, Nicholas, Nicholas Stratford","male","bishop of Chester","IN","1633","1633","IN","1707","1707","[]","Religion",0,0,0,0
"10005988",13352,"John Hingeston",NA,"John","Hingeston","",NA,"John Hingeston, John, John Hingeston","male","instrumentalist and composer","IN","1606","1606","IN","1683","1683","[""""The King's Musik""""]","No Title",0,1,0,0
"10003071",6779,"William Croone",NA,"William","Croone","",NA,"William Croone, William, William Croone","male","physician","IN","1633","1633","IN","1684","1684","[]","No Title",0,0,0,0
"10010678",24633,"Francis Sandford",NA,"Francis","Sandford","",NA,"Francis Sandford, Francis, Francis Sandford","male","herald and genealogist","IN","1630","1630","IN","1694","1694","[]","No Title",0,0,0,0
"10011026",25375,"Robert Sheringham",NA,"Robert","Sheringham","",NA,"Robert Sheringham, Robert, Robert Sheringham","male","orientalist","IN","1604","1604","IN","1678","1678","[]","No Title",0,0,0,0
"10010345",70176,"Ann Turner Robinson",NA,"Ann Turner","Robinson","",NA,"Ann Turner Robinson, Mrs Robinson, Ann Turner, Ann Turner Robinson","female","singer","AF","1631",NA,"IN","1741","1741","[]","No Title",0,1,0,0
"10012745",29171,"Philip James Wharton",NA,"Philip James","Wharton","",NA,"Philip James Wharton, Philip James, Philip James Wharton","male","rake and politician","IN","1698","1698","IN","1731","1731","[]","No Title",0,0,0,1
"10000939",2060,"Hugh Bellot",NA,"Hugh","Bellot","","church","Hugh Bellot, Hugh, Hugh Bellot","male","bishop of Bangor and of Chester","IN","1542","1542","IN","1596","1596","[]","Religion",0,0,0,0
"10000669",1454,"John Barnard",NA,"John","Barnard","",NA,"John Barnard, John, John Barnard","male","biographer","IN","1628","1628","IN","1683","1683","[]","No Title",0,0,0,0
"10012124",27798,"Thomas Tudway",NA,"Thomas","Tudway","",NA,"Thomas Tudway, Thomas, Thomas Tudway","male","organist and composer","IN","1656","1656","IN","1726","1726","[]","No Title",0,1,0,0
"10012049",27651,"Robert Tracy",NA,"Robert","Tracy","",NA,"Robert Tracy, Robert, Robert Tracy","male","judge","IN","1655","1655","IN","1735","1735","[]","No Title",0,0,1,0
"10006738",15153,"George Joye",NA,"George","Joye","",NA,"George Joye, George, George Joye","male","evangelical author","IN","1490","1495","IN","1553","1553","[]","No Title",0,1,0,0
"10010680",24641,"Samuel Sandford",NA,"Samuel","Sandford","",NA,"Samuel Sandford, Samuel, Samuel Sandford","male","actor","IN","1661","1661","IN","1698","1698","[]","No Title",0,1,0,0
"10000940",66915,"Antonio Bellucci",NA,"Antonio","Bellucci","",NA,"Antonio Bellucci, Antonio, Antonio Bellucci","male","","IN","1654","1654","IN","1726","1726","[]","No Title",0,0,0,0
"10011687",66716,"Katherine Stuart",NA,"Katherine","Stuart","",NA,"Katherine Stuart, Katherine Howard, Katherine, Katherine Stuart","female","conspirator","AF","1540",NA,"IN","1650","1650","[]","No Title",0,0,0,0
"10011385",26166,"John Spottiswoode",NA,"John","Spottiswoode","",NA,"John Spottiswoode, John Spottiswood, John, John Spottiswoode","male","Scottish reformer and superintendent of Lothian","IN","1509","1510","IN","1585","1585","[]","No Title",0,0,0,0
"10002747",6103,"Henry Constable",NA,"Henry","Constable","",NA,"Henry Constable, Henry, Henry Constable","male","polemicist and poet","IN","1562","1562","IN","1613","1613","[]","No Title",0,1,0,0
"10003635",7949,"John Dove",NA,"John","Dove","",NA,"John Dove, John, John Dove","male","politician","AF","1554",NA,"IN","1664","1665","[]","No Title",0,0,0,1
